DIV,WD,County,State,Station Name,DWR Abbrev,USGS Station ID,Data Source,Status,POR Start,POR End,UTM X,UTM Y,Location Accuracy,More Information,Location,Latitude,Longitude
5,51,GRAND,CO,"FRASER RIVER ABOVE WEST PORTAL, CO",FRAWPOCO,,DWR,Historic,1934,1937,435668.6,4410915.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1623&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=FRAWPOCO,"(39.845822, -105.751958)",39.845822,-105.751958
5,37,EAGLE,CO,GORE CREEK AT UPPER STATION  NEAR MINTUR,GORMINCO,,DWR,Historic,1963,1966,390307.9,4387008.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1624&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=GORMINCO,"(39.625818, -106.278088)",39.625818,-106.278088
4,42,MESA,CO,GRAND JUNCTION WATERWORKS INTAKE NR.,GRJWATCO,,DWR,Historic,1933,1967,220194.1,4317574.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1625&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=GRJWATCO,"(38.962485, -108.229257)",38.962485,-108.229257
6,58,ROUTT,CO,"HARRISON CREEK AT MOUTH, CO",HARRISON,,DWR,Historic,1992,1995,347555.9,4468148.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1626&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HARRISON,"(40.349974, -106.795052)",40.349974,-106.795052
1,4,LARIMER,CO,CHARLES HANSEN FEEDER CANAL BELOW BIG THOMPSON SIPHON,HFCBBSCO,,NWBOR,Active,1951,2018,480774.8,4474778.5,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1627&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HFCBBSCO,"(40.423417, -105.226639)",40.423417,-105.226639
1,4,WELD,CO,HANSEN FDR CAN AT T.O. TO COTTONWOOD CR. NEAR NI,HFCCCRCO,,DWR,Historic,1953,1999,511933.9,4469479.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1628&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HFCCCRCO,"(40.375813, -104.859419)",40.375813,-104.859419
1,4,LARIMER,CO,CHARLES HANSEN FEEDER CANAL POWER PLANT TO BIG T,HFCPPLCO,,DWR,Historic,1990,1996,480866.7,4474490.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1629&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HFCPPLCO,"(40.420819, -105.22554)",40.420819,-105.22554
1,4,LARIMER,CO,CHARLES HANSEN FEEDER CANAL WASTEWAY TO BIG THOMPSON,HFCWASCO,6738100,NWBOR,Active,1953,2018,480863.9,4474471,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1630&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HFCWASCO,"(40.420653, -105.225581)",40.420653,-105.225581
1,49,YUMA,CO,HALE DITCH BELOW BONNY RESERVOIR NEAR,HLDBBRCO,,DWR,Historic,1950,1995,742805.6,4389498.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1631&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HLDBBRCO,"(39.620828, -102.171302)",39.620828,-102.171302
2,11,CHAFFEE,CO,"HOMESTAKE-OTERO PUMPS NEAR GRANITE, CO",HOMOTECO,,DWR,Historic,1970,1982,396217.8,4312833.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1632&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HOMOTECO,"(38.958324, -106.197802)",38.958324,-106.197802
2,11,LAKE,CO,HOMESTAKE TUNNEL,HOMTUNCO,9063700,DWR,Active,1966,2018,375702.6,4348941,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1633&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HOMTUNCO,"(39.280925, -106.441133)",39.280925,-106.441133
1,3,LARIMER,CO,HANSEN SUPPLY CANAL TO CACHE LA POUDRE RIVER NEAR FORT COLLINS,HSCCLPCO,,NCWCD,Active,1951,2018,482272,4500910.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1634&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HSCCLPCO,"(40.658867, -105.209715)",40.658867,-105.209715
1,3,LARIMER,CO,HANSEN SUP CAN TO POUDRE VALLEY CANAL NEAR FT. C,HSCPVDCO,,DWR,Historic,1953,1999,482296,4500941.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1635&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HSCPVDCO,"(40.659147, -105.209432)",40.659147,-105.209432
1,23,PARK,CO,HOOSIER PASS TUNNEL AT MONTGOMERY RESERVOIR NEAR ALMA,HSPTUNCO,,DWR,Active,1953,2018,407170.6,4357287,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1636&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HSPTUNCO,"(39.36006, -106.077511)",39.36006,-106.077511
2,11,LAKE,CO,LAKE CREEK BELOW TWIN LAKES RESERVOIR,LAKBTLCO,,DWR,Active,1953,2018,387455.7,4326090,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1637&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=LAKBTLCO,"(39.076673, -106.3011)",39.076673,-106.3011
1,48,LARIMER,CO,LARAMIE POUDRE TUNNEL @ 10 FT PARSHALL FLUME,LAPTUNCO,6747000,DWR,Active,1931,2018,427959.4,4503179,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1638&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=LAPTUNCO,"(40.676355, -105.852445)",40.676355,-105.852445
2,11,SAGUACHE,CO,LARKSPUR DITCH AT MARSHALL PASS,LARDITCO,,DWR,Active,1949,2018,390911.8,4250221,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1639&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=LARDITCO,"(38.393562, -106.249191)",38.393562,-106.249191
1,5,BOULDER,CO,LEFT HAND DIVERSION NEAR WARD,LEFTHDCO,,DWR,Active,1991,2018,456655,4438024,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1640&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=LEFTHDCO,"(40.091391, -105.50848)",40.091391,-105.50848
2,11,LAKE,CO,LAKE FORK CREEK BELOW SUGAR LOAF DAM NEAR LEADVILLE,LFCBSLCO,7082500,DWR,Active,1969,2018,381386.6,4345552,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1641&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=LFCBSLCO,"(39.251193, -106.374653)",39.251193,-106.374653
2,11,LAKE,CO,LAKE FORK CREEK ABOVE TURQUOISE,LKCTURCO,,DWR,Active,1984,2018,375679.5,4349028,GPS,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1642&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=LKCTURCO,"(39.281705, -106.441416)",39.281705,-106.441416
7,33,LA PLATA,CO,LONG HOLLOW AT THE MOUTH NEAR RED MESA,LONREDCO,,DWR,Active,1988,2015,217471.6,4105948.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1643&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=LONREDCO,"(37.057267, -108.177271)",37.057267,-108.177271
7,77,ARCHULETA,CO,LITTLE OSO DIVERSION NEAR CHROMO,LOSODVCO,,DWR,Active,1993,2018,339019.3,4104968.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1644&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=LOSODVCO,"(37.077182, -106.811021)",37.077182,-106.811021
7,33,LA PLATA,CO,LA PLATA AND CHERRY CREEK DITCH NEAR HESPERUS,LPCDITCO,,DWR,Active,1985,2018,228697.5,4135175,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1646&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=LPCDITCO,"(37.323661, -108.061806)",37.323661,-108.061806
1,4,BOULDER,CO,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,,DWR,Active,1961,2018,482449.4,4456418,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1647&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=LTCANYCO,"(40.258038, -105.206386)",40.258038,-105.206386
7,34,MONTEZUMA,CO,MANCOS RIVER NEAR MANCOS,MANMANCO,,DWR,Active,1953,2018,211319.9,4139139.8,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1649&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=MANMANCO,"(37.354108, -108.259189)",37.354108,-108.259189
6,58,ROUTT,CO,"MORRISON CREEK ABOVE MILES RANCH, CO",MORCRECO,,DWR,Historic,1990,1991,347865.9,4454261.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1652&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=MORCRECO,"(40.224979, -106.788104)",40.224979,-106.788104
4,40,GUNNISON,CO,MUDDY CREEK ABOVE PAONIA RESERVOIR,MUDAPRCO,9131490,DWR,Active,1985,2017,296649,4318012,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1653&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=MUDAPRCO,"(38.98751, -107.347847)",38.98751,-107.347847
4,40,GUNNISON,CO,MUDDY CREEK BELOW PAONIA RESERVOIR,MUDBPRCO,,DWR,Active,1985,2018,295700,4312811,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1654&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=MUDBPRCO,"(38.940461, -107.357242)",38.940461,-107.357242
1,3,LARIMER,CO,MUNROE CANAL,MUNCANCO,,DWR,Historic,1952,2018,478456.1,4504497.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1655&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=MUNCANCO,"(40.691094, -105.25499)",40.691094,-105.25499
7,32,MONTEZUMA,CO,LONE PINE CANAL BELOW GREAT CUT DIKE NEAR DOLORES,MVIDIVCO,,DWR,Active,1993,2018,182668.9,4157681.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1656&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=MVIDIVCO,"(37.511565, -108.590072)",37.511565,-108.590072
2,17,OTERO,CO,NINEMILE CANAL AT NINEMILE DAM NEAR HIGBEE,NMCHIGCO,,DWR,Active,1979,2018,631521,4175172.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1657&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=NMCHIGCO,"(37.714373, -103.507815)",37.714373,-103.507815
1,6,BOULDER,CO,NORTH BOULDER CREEK BELOW LAKEWOOD RES.,NOBOLACO,,DWR,Historic,1971,1984,458094.9,4426637.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1658&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=NOBOLACO,"(39.988874, -105.490843)",39.988874,-105.490843
1,3,LARIMER,CO,N. POUDRE CA. AT CACHE LA POUDRE R. NR.,NOPCANCO,,DWR,Historic,1966,1986,476674.2,4520289.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1659&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=NOPCANCO,"(40.833308, -105.276657)",40.833308,-105.276657
3,21,CONEJOS,CO,NORTON DRAIN NEAR LA SAUSES,NORDLSCO,,DWR,Active,1970,2018,431661.1,4132271,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1660&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=NORDLSCO,"(37.334609, -105.771458)",37.334609,-105.771458
3,21,ALAMOSA,CO,SOUTH CHANNEL NORTON DRAIN DITCH NEAR LA SAUSES,NORDSCCO,,DWR,Active,1989,2018,424254,4128339.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1661&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=NORDSCCO,"(37.298595, -105.854663)",37.298595,-105.854663
3,22,CONEJOS,CO,NORTH CHANNEL CONEJOS RIVER NEAR LA SAUSES,NORLASCO,,DWR,Active,1985,2018,433808.5,4128437.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1662&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=NORLASCO,"(37.300208, -105.746881)",37.300208,-105.746881
2,12,,CO,"OIL CREEK NEAR CANON CITY, CO",OILCANCO,,DWR,Historic,1949,1953,,,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1663&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=OILCANCO,,,
1,4,LARIMER,CO,"OLYMPUS TUNNEL AT LAKE ESTES, CO.",OLYTUNCO,6734900,NWBOR,Active,1953,2018,459774,4469355.5,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1664&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=OLYTUNCO,"(40.37382, -105.473856)",40.37382,-105.473856
7,77,ARCHULETA,CO,"OSO DIVERSION NEAR CHROMO,CO.",OSODIVCO,,DWR,Active,1991,2018,345625.7,4099643,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1665&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=OSODIVCO,"(37.030315, -106.735632)",37.030315,-106.735632
5,72,MESA,CO,OWENS CREEK DITCH DIVERSION TO WE,OWECRKCO,,DWR,Historic,1969,1970,276547.8,4339381.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1666&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=OWECRKCO,"(39.174977, -107.586729)",39.174977,-107.586729
7,78,ARCHULETA,CO,"PIEDRA RIVER NEAR DYKE, CO",PIEDYKCO,,DWR,Historic,1939,1940,292291.6,4124374.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1667&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PIEDYKCO,"(37.242775, -107.341721)",37.242775,-107.341721
7,33,LA PLATA,CO,PINE RIDGE DITCH NEAR HESPERUS,PINDITCO,,DWR,Active,1993,2018,230518.5,4131959.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1668&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PINDITCO,"(37.295251, -108.040127)",37.295251,-108.040127
7,33,,CO,PIONEER DITCH AT THE COLORADO-NEW MEXICO STATELINE,PIODITCO,,DWR,Active,1991,2018,216409.7,4099480,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1669&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PIODITCO,"(36.998732, -108.186762)",36.998732,-108.186762
1,65,YUMA,CO,PIONEER DITCH,PIOHDGCO,,DWR,Active,1965,2018,745295.9,4440789,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1670&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PIOHDGCO,"(40.081678, -102.123113)",40.081678,-102.123113
1,65,YUMA,CO,PIONEER DITCH AT THE COLORADO-NEBRASKA STATELINE,PIOSTLCO,,DWR,Active,1965,2018,751343.7,4438237.6,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1671&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PIOSTLCO,"(40.056932, -102.053251)",40.056932,-102.053251
1,23,PARK,CO,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,,DWR,Active,1975,2018,422530.3,4316477.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1672&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PLAANTCO,"(38.993886, -105.894583)",38.993886,-105.894583
1,8,JEFFERSON,CO,SOUTH PLATTE RIVER BELOW CHATFIELD RESERVOIR,PLACHACO,,DWR,Active,1986,2018,494868.4,4379222,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1673&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PLACHACO,"(39.562682, -105.059753)",39.562682,-105.059753
1,80,PARK,CO,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,,COE,Active,1985,2018,443291.3,4367812.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1674&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PLAGRACO,"(39.458018, -105.659179)",39.458018,-105.659179
1,23,PARK,CO,SO PLATTE RIVER AB SPINNEY RES NR HARTSEL CO,PLASPICO,6694920,AURO,Active,1982,2018,441062.2,4316641.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1675&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PLASPICO,"(38.996808, -105.680618)",38.996808,-105.680618
1,8,DOUGLAS,CO,SOUTH PLATTE RIVER BELOW STRONTIA SPRINGS,PLASTRCO,6707501,DWR,Active,1982,2018,489349.1,4365065,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1676&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PLASTRCO,"(39.435068, -105.123774)",39.435068,-105.123774
1,3,LARIMER,CO,POUDRE VAL. CA. AT CACHE LA POUDRE R.,POVCANCO,,DWR,Historic,1966,1986,481007,4501931.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1677&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=POVCANCO,"(40.668037, -105.22471)",40.668037,-105.22471
3,20,HINSDALE,CO,PINE RIVER WEMINUCHE PASS DITCH AT WEMINUCHE PASS,PRWDITCO,9351000,DWR,Active,1948,2018,295605,4172666.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1678&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PRWDITCO,"(37.678455, -107.317797)",37.678455,-107.317797
2,17,OTERO,CO,"PURGATOIRE RIVER AT NINEMILE DAM, NEAR HIGBEE (C",PURNICCO,,DWR,Historic,1990,2017,631233.8,4175207.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1679&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PURNICCO,"(37.714729, -103.511056)",37.714729,-103.511056
6,58,JACKSON,CO,RABBIT EARS PASS DITCH NR. RABBIT EARS,RABDITCO,,DWR,Historic,1963,1964,362756,4473408.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1680&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=RABDITCO,"(40.399983, -106.617272)",40.399983,-106.617272
5,72,MESA,CO,RABER-COAL DIT. @ DVR. A. KANNAH CRK.,RACODICO,,DWR,Historic,1958,1967,222658.1,4348361,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1681&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=RACODICO,"(39.240254, -108.213424)",39.240254,-108.213424
5,51,GRAND,CO,"RANCH CREEK DITCH NEAR WINTER PARK, CO",RANCRKCO,,DWR,Historic,1949,1982,435709.7,4415755.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1682&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=RANCRKCO,"(39.88943, -105.751954)",39.88943,-105.751954
5,38,PITKIN,CO,"ROCKY FORK CREEK NEAR MEREDITH, CO.",RFCMERCO,9080300,BOR,Active,1968,2018,343152,4358491,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1683&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=RFCMERCO,"(39.361652, -106.820595)",39.361652,-106.820595
3,20,HINSDALE,CO,RIO GRANDE RIVER ABOVE MOUTH OF LA JARA,RIOLAJCO,,DWR,Historic,1970,1979,304241.3,4163809,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1684&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=RIOLAJCO,"(37.600552, -107.217548)",37.600552,-107.217548
3,20,ALAMOSA,CO,RIO GRANDE RIVER AT RIO GRANDE-ALAMOSA COUNTY LINE,RIOLINCO,,DWR,Active,1993,2018,406619.3,4158978.5,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1685&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=RIOLINCO,"(37.573117, -106.057491)",37.573117,-106.057491
3,20,HINSDALE,CO,"RIO GRANDE RIVER NEAR MANASSA, CO",RIOMANCO,,DWR,Historic,1970,1983,304241.3,4163809,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1686&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=RIOMANCO,"(37.600552, -107.217548)",37.600552,-107.217548
4,42,MESA,CO,REDLANDS CANAL NEAR GRAND JUNCTION,RLCGRJCO,,DWR,Active,1930,2017,190512,4328198,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1688&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=RLCGRJCO,"(39.04806, -108.576053)",39.04806,-108.576053
5,38,PITKIN,CO,ROARING FORK RIVER BELOW MAROON CREEK NEAR ASPEN,ROABMCCO,,DWR,Active,1988,2018,339555.7,4343300.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1689&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=ROABMCCO,"(39.224181, -106.858703)",39.224181,-106.858703
1,80,PARK,CO,ROBERTS TUNNEL AT EAST PORTAL NEAR GRANT,ROBTUNCO,9050590,DWR,Active,1963,2018,441786.7,4368223.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1690&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=ROBTUNCO,"(39.46163, -105.676696)",39.46163,-105.676696
3,20,HINSDALE,CO,"SAN FRANCISCO CREEK NEAR DEL NORTE, CO",SAFDELCO,,DWR,Historic,1970,1976,304241.3,4163809,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1691&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SAFDELCO,"(37.600552, -107.217548)",37.600552,-107.217548
2,11,CHAFFEE,CO,"SOUTH ARKANSAS RIVER AT MOUTH AT SALIDA,",SARKMOCO,,DWR,Historic,1970,1976,413721.7,4264130,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1694&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SARKMOCO,"(38.521381, -105.989736)",38.521381,-105.989736
1,48,LARIMER,CO,SKYLINE DITCH AT CHAMBERS LAKE,SKYDCLCO,6746500,DWR,Historic,1922,2018,427325.3,4496649.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1695&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SKYDCLCO,"(40.617481, -105.859177)",40.617481,-105.859177
1,6,BOULDER,CO,S. BOULDER CK. AB. D.W.B. DIV       . NR,SOBOELCO,,DWR,Historic,1970,1982,473490,4420556.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1696&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SOBOELCO,"(39.934707, -105.310273)",39.934707,-105.310273
1,7,CLEAR CREEK,CO,"S. CLEAR CREEK ABOVE CABIN CREEK RES.,",SOCLACCO,,DWR,Historic,1966,1968,439334.5,4390505.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1697&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SOCLACCO,"(39.662204, -105.707228)",39.662204,-105.707228
4,41,MONTROSE,CO,SOUTH CANAL NEAR MONTROSE,SOUCANCO,,DWR,Active,1989,2017,259541,4262995,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1698&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SOUCANCO,"(38.482886, -107.75674)",38.482886,-107.75674
3,22,CONEJOS,CO,SOUTH CHANNEL CONEJOS RIVER NEAR LA SAUSES,SOULASCO,,DWR,Active,1985,2018,433367.5,4127713.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1699&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SOULASCO,"(37.29366, -105.751781)",37.29366,-105.751781
1,2,WELD,CO,SOUTH PLATTE SUPPLY CANAL BELOW SAND LAKE NEAR F,SPSCFLCO,,DWR,Historic,1954,1999,515562.7,4436650.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1700&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SPSCFLCO,"(40.07998, -104.817468)",40.07998,-104.817468
1,4,LARIMER,CO,SAINT VRAIN SUPPLY CANAL TO HERTHA CREEK,SVSHERCO,,DWR,Historic,1954,2000,482183.5,4463849,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1701&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SVSHERCO,"(40.324981, -105.20972)",40.324981,-105.20972
1,4,BOULDER,CO,SAINT VRAIN SUPPLY CANAL T.O. TO L. THOMPSON RIV,SVSLT1CO,,DWR,Historic,1953,1999,482142.4,4456141,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1702&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SVSLT1CO,"(40.255536, -105.209989)",40.255536,-105.209989
1,4,BOULDER,CO,SAINT VRAIN SUPPLY CANAL T.O. TO L. THOMPSON RIV,SVSLT2CO,,DWR,Historic,1955,1999,482142.4,4456141,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1703&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SVSLT2CO,"(40.255536, -105.209989)",40.255536,-105.209989
1,5,BOULDER,CO,"SAINT VRAIN SUPPLY CANAL NEAR LYONS, CO",SVSLYOCO,,NWCOP,Active,1953,2018,478038.7,4452022.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1704&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SVSLYOCO,"(40.218335, -105.25811)",40.218335,-105.25811
3,20,HINSDALE,CO,"TABOR DITCH AT SPRING CREEK PASS, CO",TABDITCO,9121000,DWR,Active,1948,2018,310323.4,4201303.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1705&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=TABDITCO,"(37.939545, -107.15851)",37.939545,-107.15851
3,26,SAGUACHE,CO,TARBELL DITCH NEAR COCHETOPA PASS,TARBELCO,9118200,DWR,Active,1949,2018,342497.7,4206514.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=1706&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=TARBELCO,"(37.992626, -106.793686)",37.992626,-106.793686
